(-0.4850916000, 1.1876030000, 0.4997878000),(-0.0274447600, -0.2015623000, 0.0112327900, 0.9790267000),2/19/2021 11:00:33 AM
(-0.4851432000, 1.1875390000, 0.4996971000),(-0.0275993000, -0.2019986000, 0.0114342500, 0.9789301000),2/19/2021 11:00:34 AM
(-0.4852433000, 1.1878300000, 0.4998152000),(-0.0278266300, -0.2022198000, 0.0114087800, 0.9788783000),2/19/2021 11:00:34 AM
(-0.4857579000, 1.1875430000, 0.4996356000),(-0.0276985100, -0.2026555000, 0.0117694000, 0.9787875000),2/19/2021 11:00:34 AM
(-0.4858433000, 1.1873590000, 0.4995719000),(-0.0274881000, -0.2032747000, 0.0118320600, 0.9786643000),2/19/2021 11:00:34 AM
(-0.4858617000, 1.1872370000, 0.4997975000),(-0.0273510500, -0.2044932000, 0.0122960800, 0.9784086000),2/19/2021 11:00:34 AM
(-0.4862309000, 1.1870190000, 0.4997848000),(-0.0276378500, -0.2055433000, 0.0125365800, 0.9781774000),2/19/2021 11:00:34 AM
(-0.4864897000, 1.1872380000, 0.5000358000),(-0.0268006800, -0.2049739000, 0.0130270400, 0.9783137000),2/19/2021 11:00:34 AM
(-0.4864112000, 1.1869080000, 0.5002159000),(-0.0255015700, -0.2048348000, 0.0125351100, 0.9783840000),2/19/2021 11:00:34 AM
(-0.4863424000, 1.1868350000, 0.5001158000),(-0.0256866200, -0.2051249000, 0.0124698800, 0.9783192000),2/19/2021 11:00:34 AM
(-0.4861604000, 1.1868810000, 0.5003746000),(-0.0268424000, -0.2049087000, 0.0118807600, 0.9783408000),2/19/2021 11:00:34 AM
(-0.4861220000, 1.1870110000, 0.4997417000),(-0.0278699900, -0.2045591000, 0.0102272000, 0.9784039000),2/19/2021 11:00:35 AM
(-0.4856844000, 1.1873880000, 0.4997978000),(-0.0274460800, -0.2032143000, 0.0104112900, 0.9786941000),2/19/2021 11:00:35 AM
(-0.4862427000, 1.1867920000, 0.4999235000),(-0.0266990800, -0.2048155000, 0.0114151900, 0.9783698000),2/19/2021 11:00:35 AM
(-0.4862341000, 1.1872220000, 0.5001728000),(-0.0271388500, -0.2042274000, 0.0112268400, 0.9784828000),2/19/2021 11:00:35 AM
(-0.4860601000, 1.1873030000, 0.4999597000),(-0.0268085800, -0.2040547000, 0.0109413200, 0.9785312000),2/19/2021 11:00:35 AM
(-0.4862532000, 1.1871170000, 0.4999759000),(-0.0272368100, -0.2046783000, 0.0110148100, 0.9783883000),2/19/2021 11:00:35 AM
(-0.4861043000, 1.1872130000, 0.5001433000),(-0.0269638200, -0.2046464000, 0.0108294700, 0.9784046000),2/19/2021 11:00:35 AM
(-0.4864136000, 1.1870320000, 0.5000417000),(-0.0273279300, -0.2044308000, 0.0107192500, 0.9784408000),2/19/2021 11:00:35 AM
(-0.4864019000, 1.1868740000, 0.5001689000),(-0.0285153800, -0.2042999000, 0.0106642000, 0.9784349000),2/19/2021 11:00:35 AM
(-0.4865571000, 1.1872440000, 0.5002304000),(-0.0262202400, -0.2041527000, 0.0107793600, 0.9785285000),2/19/2021 11:00:35 AM
(-0.4868742000, 1.1869820000, 0.5000402000),(-0.0255911800, -0.2049191000, 0.0115445300, 0.9783762000),2/19/2021 11:00:36 AM
(-0.4865361000, 1.1868600000, 0.4998172000),(-0.0259524800, -0.2053901000, 0.0113155800, 0.9782706000),2/19/2021 11:00:36 AM
(-0.4861533000, 1.1873260000, 0.4999044000),(-0.0273143400, -0.2045914000, 0.0101970100, 0.9784132000),2/19/2021 11:00:36 AM
(-0.4865013000, 1.1871890000, 0.5003641000),(-0.0274688900, -0.2041919000, 0.0096750020, 0.9784976000),2/19/2021 11:00:36 AM
(-0.4869991000, 1.1872040000, 0.4998403000),(-0.0269522400, -0.2048011000, 0.0105592600, 0.9783755000),2/19/2021 11:00:36 AM
(-0.4867932000, 1.1871450000, 0.5000686000),(-0.0265335500, -0.2058631000, 0.0104701500, 0.9781650000),2/19/2021 11:00:36 AM
(-0.4867641000, 1.1870700000, 0.5001978000),(-0.0272769700, -0.2049722000, 0.0100156700, 0.9783364000),2/19/2021 11:00:36 AM
(-0.4866655000, 1.1871300000, 0.5002574000),(-0.0269502500, -0.2048903000, 0.0096442920, 0.9783663000),2/19/2021 11:00:36 AM
(-0.4866658000, 1.1868090000, 0.5006660000),(-0.0270736100, -0.2056073000, 0.0097576860, 0.9782114000),2/19/2021 11:00:36 AM
(-0.4868224000, 1.1867900000, 0.5008398000),(-0.0259189800, -0.2056862000, 0.0107499100, 0.9782156000),2/19/2021 11:00:36 AM
(-0.4872059000, 1.1865590000, 0.5007849000),(-0.0261503800, -0.2059113000, 0.0106409200, 0.9781634000),2/19/2021 11:00:37 AM
(-0.4872757000, 1.1868890000, 0.5011343000),(-0.0251137000, -0.2061476000, 0.0107111900, 0.9781400000),2/19/2021 11:00:37 AM
(-0.4870940000, 1.1864500000, 0.5010337000),(-0.0250454600, -0.2062377000, 0.0102351900, 0.9781278000),2/19/2021 11:00:37 AM
(-0.4869261000, 1.1862050000, 0.5010940000),(-0.0255435800, -0.2065657000, 0.0110511200, 0.9780368000),2/19/2021 11:00:37 AM
(-0.4867541000, 1.1863250000, 0.5013403000),(-0.0267544300, -0.2061497000, 0.0107617200, 0.9780955000),2/19/2021 11:00:37 AM
(-0.4868249000, 1.1869030000, 0.5001931000),(-0.0274884800, -0.2065410000, 0.0096294270, 0.9780043000),2/19/2021 11:00:37 AM
(-0.4867266000, 1.1869470000, 0.4999340000),(-0.0274596700, -0.2064688000, 0.0103560300, 0.9780130000),2/19/2021 11:00:37 AM
(-0.4869317000, 1.1866690000, 0.5000384000),(-0.0275947900, -0.2065667000, 0.0102075000, 0.9779900000),2/19/2021 11:00:37 AM
(-0.4864793000, 1.1870470000, 0.5000136000),(-0.0280643200, -0.2060881000, 0.0098253790, 0.9780816000),2/19/2021 11:00:37 AM
(-0.4866177000, 1.1870930000, 0.4997329000),(-0.0281881800, -0.2060395000, 0.0097897730, 0.9780886000),2/19/2021 11:00:37 AM
(-0.4870059000, 1.1869620000, 0.5002714000),(-0.0277328400, -0.2064615000, 0.0102764300, 0.9780077000),2/19/2021 11:00:38 AM
(-0.4867519000, 1.1869790000, 0.5002232000),(-0.0273852100, -0.2060615000, 0.0102565400, 0.9781020000),2/19/2021 11:00:38 AM
(-0.4869315000, 1.1870150000, 0.5002559000),(-0.0272808300, -0.2061661000, 0.0105942900, 0.9780793000),2/19/2021 11:00:38 AM
(-0.4869300000, 1.1865720000, 0.5002614000),(-0.0277018400, -0.2059403000, 0.0107032900, 0.9781138000),2/19/2021 11:00:38 AM
(-0.4868770000, 1.1867160000, 0.5004683000),(-0.0263650700, -0.2058036000, 0.0107655300, 0.9781789000),2/19/2021 11:00:38 AM
(-0.4867913000, 1.1868320000, 0.5002963000),(-0.0267351400, -0.2051646000, 0.0109884200, 0.9783006000),2/19/2021 11:00:38 AM
(-0.4868260000, 1.1869640000, 0.4997835000),(-0.0279173400, -0.2059130000, 0.0114326700, 0.9781052000),2/19/2021 11:00:38 AM
(-0.4867331000, 1.1870740000, 0.4996516000),(-0.0291764600, -0.2055611000, 0.0110751900, 0.9781466000),2/19/2021 11:00:38 AM
(-0.4866348000, 1.1870170000, 0.4999726000),(-0.0288220600, -0.2053664000, 0.0099488220, 0.9782101000),2/19/2021 11:00:38 AM
(-0.4868021000, 1.1872850000, 0.4994003000),(-0.0285175300, -0.2049285000, 0.0109636400, 0.9783000000),2/19/2021 11:00:38 AM
(-0.4869504000, 1.1870980000, 0.4996368000),(-0.0277968300, -0.2059170000, 0.0109711400, 0.9781131000),2/19/2021 11:00:39 AM
(-0.4863144000, 1.1870990000, 0.4996443000),(-0.0282673200, -0.2050094000, 0.0111132800, 0.9782886000),2/19/2021 11:00:39 AM
(-0.4869959000, 1.1869520000, 0.4997879000),(-0.0283753300, -0.2053155000, 0.0109714200, 0.9782229000),2/19/2021 11:00:39 AM
(-0.4869746000, 1.1868530000, 0.4998542000),(-0.0282597800, -0.2058997000, 0.0112356100, 0.9781005000),2/19/2021 11:00:39 AM
(-0.4871576000, 1.1870840000, 0.5000885000),(-0.0284168300, -0.2054153000, 0.0114465600, 0.9781953000),2/19/2021 11:00:39 AM
(-0.4870315000, 1.1869680000, 0.4998958000),(-0.0283472000, -0.2052782000, 0.0109954400, 0.9782313000),2/19/2021 11:00:39 AM
(-0.4866978000, 1.1870540000, 0.4997470000),(-0.0288104000, -0.2049740000, 0.0106408900, 0.9782854000),2/19/2021 11:00:39 AM
(-0.4868667000, 1.1871690000, 0.4999679000),(-0.0292826100, -0.2056777000, 0.0100455500, 0.9781300000),2/19/2021 11:00:39 AM
(-0.4867195000, 1.1870050000, 0.4999803000),(-0.0278852700, -0.2046140000, 0.0096228040, 0.9783981000),2/19/2021 11:00:39 AM
(-0.4866033000, 1.1867640000, 0.4998486000),(-0.0277150200, -0.2052682000, 0.0097140450, 0.9782650000),2/19/2021 11:00:39 AM
(-0.4869282000, 1.1869900000, 0.5000319000),(-0.0277094500, -0.2052344000, 0.0094507710, 0.9782749000),2/19/2021 11:00:40 AM
(-0.4865980000, 1.1869830000, 0.5001698000),(-0.0281398900, -0.2051857000, 0.0089811290, 0.9782772000),2/19/2021 11:00:40 AM
(-0.4861621000, 1.1871110000, 0.5004907000),(-0.0282879600, -0.2034365000, 0.0090790440, 0.9786373000),2/19/2021 11:00:40 AM
(-0.4861214000, 1.1868610000, 0.5000807000),(-0.0282244000, -0.2038102000, 0.0092478220, 0.9785598000),2/19/2021 11:00:40 AM
(-0.4862746000, 1.1869580000, 0.4998839000),(-0.0288635400, -0.2043793000, 0.0094211630, 0.9784208000),2/19/2021 11:00:40 AM
(-0.4863044000, 1.1871560000, 0.4993072000),(-0.0298608600, -0.2038869000, 0.0096908770, 0.9784909000),2/19/2021 11:00:40 AM
(-0.4861394000, 1.1872870000, 0.4994508000),(-0.0303316100, -0.2035394000, 0.0094670790, 0.9785510000),2/19/2021 11:00:40 AM
(-0.4863045000, 1.1873550000, 0.4993593000),(-0.0310294300, -0.2035868000, 0.0094853580, 0.9785191000),2/19/2021 11:00:40 AM
(-0.4860639000, 1.1876960000, 0.4990278000),(-0.0316130500, -0.2035501000, 0.0095966550, 0.9785070000),2/19/2021 11:00:40 AM
(-0.4860419000, 1.1879210000, 0.4985728000),(-0.0326859200, -0.2036723000, 0.0090457630, 0.9784516000),2/19/2021 11:00:40 AM
(-0.4860819000, 1.1877410000, 0.4987807000),(-0.0331878900, -0.2036051000, 0.0088322390, 0.9784506000),2/19/2021 11:00:41 AM
(-0.4855462000, 1.1876440000, 0.4990990000),(-0.0320427400, -0.2034708000, 0.0093130360, 0.9785122000),2/19/2021 11:00:41 AM
(-0.4857988000, 1.1876540000, 0.4989564000),(-0.0324711200, -0.2039360000, 0.0096514430, 0.9783980000),2/19/2021 11:00:41 AM
(-0.4853771000, 1.1877600000, 0.4993104000),(-0.0321044200, -0.2028308000, 0.0087803210, 0.9786480000),2/19/2021 11:00:41 AM
(-0.4858523000, 1.1882480000, 0.4989137000),(-0.0329682500, -0.2034044000, 0.0082534540, 0.9785048000),2/19/2021 11:00:41 AM
(-0.4854486000, 1.1878680000, 0.4994153000),(-0.0316142400, -0.2028378000, 0.0085707240, 0.9786644000),2/19/2021 11:00:41 AM
(-0.4856029000, 1.1873040000, 0.4998085000),(-0.0306586100, -0.2033939000, 0.0093359980, 0.9785724000),2/19/2021 11:00:41 AM
(-0.4858029000, 1.1878030000, 0.4994567000),(-0.0314330100, -0.2040277000, 0.0093061680, 0.9784161000),2/19/2021 11:00:41 AM
(-0.4859658000, 1.1878130000, 0.4991465000),(-0.0325782400, -0.2040868000, 0.0095994330, 0.9783635000),2/19/2021 11:00:41 AM
(-0.4857742000, 1.1878660000, 0.4992482000),(-0.0331818900, -0.2038605000, 0.0093860430, 0.9783925000),2/19/2021 11:00:41 AM
(-0.4850790000, 1.1880640000, 0.4986502000),(-0.0339232300, -0.2038311000, 0.0092589790, 0.9783744000),2/19/2021 11:00:42 AM
(-0.4854539000, 1.1882940000, 0.4980509000),(-0.0352079100, -0.2045542000, 0.0092126170, 0.9781785000),2/19/2021 11:00:42 AM
(-0.4853643000, 1.1884210000, 0.4979535000),(-0.0358427700, -0.2043554000, 0.0088771540, 0.9782001000),2/19/2021 11:00:42 AM
(-0.4857552000, 1.1879430000, 0.4981987000),(-0.0366919000, -0.2044165000, 0.0084403250, 0.9781597000),2/19/2021 11:00:42 AM
(-0.4852196000, 1.1878040000, 0.4988998000),(-0.0344270800, -0.2037899000, 0.0087157960, 0.9783703000),2/19/2021 11:00:42 AM
(-0.4854483000, 1.1881240000, 0.4983409000),(-0.0337395100, -0.2042561000, 0.0085638270, 0.9782984000),2/19/2021 11:00:42 AM
(-0.4856681000, 1.1873290000, 0.4991141000),(-0.0325200400, -0.2041624000, 0.0086844030, 0.9783582000),2/19/2021 11:00:42 AM
(-0.4855103000, 1.1876430000, 0.4995821000),(-0.0332760600, -0.2039281000, 0.0083431770, 0.9783846000),2/19/2021 11:00:42 AM
(-0.4859310000, 1.1876050000, 0.4992172000),(-0.0331099400, -0.2038321000, 0.0087546450, 0.9784067000),2/19/2021 11:00:42 AM
(-0.4857129000, 1.1876130000, 0.4993283000),(-0.0315184200, -0.2042419000, 0.0090627150, 0.9783710000),2/19/2021 11:00:42 AM
(-0.4856097000, 1.1874430000, 0.4994451000),(-0.0312027600, -0.2042633000, 0.0087701290, 0.9783792000),2/19/2021 11:00:43 AM
(-0.4858196000, 1.1874700000, 0.4993190000),(-0.0322384800, -0.2041100000, 0.0083745290, 0.9783812000),2/19/2021 11:00:43 AM
(-0.4856816000, 1.1875420000, 0.4995145000),(-0.0325814700, -0.2042392000, 0.0083564280, 0.9783430000),2/19/2021 11:00:43 AM
(-0.4855272000, 1.1873260000, 0.4998860000),(-0.0324826800, -0.2041039000, 0.0083305150, 0.9783747000),2/19/2021 11:00:43 AM
(-0.4856082000, 1.1871000000, 0.5003747000),(-0.0315578900, -0.2039813000, 0.0078395370, 0.9784346000),2/19/2021 11:00:43 AM
(-0.4857688000, 1.1874970000, 0.4998036000),(-0.0314095300, -0.2041641000, 0.0081977270, 0.9783983000),2/19/2021 11:00:43 AM
(-0.4857073000, 1.1870680000, 0.5005710000),(-0.0309224800, -0.2036137000, 0.0080822800, 0.9785295000),2/19/2021 11:00:43 AM
(-0.4859602000, 1.1873920000, 0.5004914000),(-0.0309950700, -0.2044055000, 0.0079899540, 0.9783629000),2/19/2021 11:00:43 AM
(-0.4860240000, 1.1871180000, 0.5001888000),(-0.0294710400, -0.2037997000, 0.0086575630, 0.9785306000),2/19/2021 11:00:43 AM
(-0.4859325000, 1.1869170000, 0.5002528000),(-0.0300867300, -0.2043648000, 0.0089226540, 0.9783916000),2/19/2021 11:00:43 AM
(-0.4856439000, 1.1873640000, 0.4997944000),(-0.0306700400, -0.2031684000, 0.0081922200, 0.9786291000),2/19/2021 11:00:44 AM
(-0.4854071000, 1.1874360000, 0.4998368000),(-0.0321444600, -0.2031377000, 0.0076012290, 0.9785929000),2/19/2021 11:00:44 AM
(-0.4854493000, 1.1874210000, 0.4998851000),(-0.0318069500, -0.2025342000, 0.0081768050, 0.9787244000),2/19/2021 11:00:44 AM
(-0.4854966000, 1.1874490000, 0.4995232000),(-0.0314617900, -0.2035502000, 0.0081422180, 0.9785250000),2/19/2021 11:00:44 AM
(-0.4854993000, 1.1868630000, 0.5002083000),(-0.0316930600, -0.2035286000, 0.0077486590, 0.9785253000),2/19/2021 11:00:44 AM
(-0.4853861000, 1.1872760000, 0.5000017000),(-0.0311866500, -0.2031218000, 0.0075027010, 0.9786280000),2/19/2021 11:00:44 AM
(-0.4851495000, 1.1872610000, 0.5002367000),(-0.0309005600, -0.2038618000, 0.0073408550, 0.9784844000),2/19/2021 11:00:44 AM
(-0.4854690000, 1.1867930000, 0.5005511000),(-0.0298239500, -0.2036642000, 0.0081849920, 0.9785522000),2/19/2021 11:00:44 AM
(-0.4857630000, 1.1870580000, 0.5003751000),(-0.0304502700, -0.2040520000, 0.0081106550, 0.9784527000),2/19/2021 11:00:44 AM
(-0.4859353000, 1.1870210000, 0.5004606000),(-0.0300679800, -0.2043644000, 0.0085360720, 0.9783958000),2/19/2021 11:00:44 AM
(-0.4858779000, 1.1871580000, 0.5002311000),(-0.0310678900, -0.2050145000, 0.0083582870, 0.9782301000),2/19/2021 11:00:45 AM
(-0.4858949000, 1.1865120000, 0.5004890000),(-0.0293350900, -0.2043448000, 0.0088488850, 0.9784193000),2/19/2021 11:00:45 AM
(-0.4859157000, 1.1871300000, 0.4997386000),(-0.0298497600, -0.2044806000, 0.0085166090, 0.9783784000),2/19/2021 11:00:45 AM
(-0.4858294000, 1.1867120000, 0.4999220000),(-0.0299375100, -0.2043545000, 0.0093625680, 0.9783943000),2/19/2021 11:00:45 AM
(-0.4855765000, 1.1873440000, 0.5002943000),(-0.0307409400, -0.2039026000, 0.0089738040, 0.9784673000),2/19/2021 11:00:45 AM
(-0.4858072000, 1.1868610000, 0.5002507000),(-0.0302925100, -0.2038129000, 0.0088904420, 0.9785007000),2/19/2021 11:00:45 AM
(-0.4858752000, 1.1867850000, 0.5004340000),(-0.0294116600, -0.2039365000, 0.0095132430, 0.9784960000),2/19/2021 11:00:45 AM
(-0.4862616000, 1.1866860000, 0.5003140000),(-0.0294873700, -0.2046208000, 0.0095544930, 0.9783504000),2/19/2021 11:00:45 AM
(-0.4858315000, 1.1867780000, 0.5004416000),(-0.0302443000, -0.2042519000, 0.0092635470, 0.9784072000),2/19/2021 11:00:45 AM
(-0.4858525000, 1.1867040000, 0.5004940000),(-0.0304334800, -0.2041780000, 0.0090915650, 0.9784184000),2/19/2021 11:00:45 AM
(-0.4857919000, 1.1871980000, 0.5000002000),(-0.0304606800, -0.2045662000, 0.0096284200, 0.9783313000),2/19/2021 11:00:46 AM
(-0.4861690000, 1.1869270000, 0.5001757000),(-0.0303245900, -0.2046224000, 0.0097500710, 0.9783226000),2/19/2021 11:00:46 AM
(-0.4862379000, 1.1866160000, 0.5002949000),(-0.0310384700, -0.2049790000, 0.0096013840, 0.9782270000),2/19/2021 11:00:46 AM
(-0.4861601000, 1.1870100000, 0.5000619000),(-0.0312528500, -0.2054452000, 0.0096735980, 0.9781216000),2/19/2021 11:00:46 AM
(-0.4860728000, 1.1870060000, 0.4999008000),(-0.0309709600, -0.2051730000, 0.0097188840, 0.9781873000),2/19/2021 11:00:46 AM
(-0.4860397000, 1.1868380000, 0.5001690000),(-0.0312298700, -0.2051459000, 0.0093948750, 0.9781879000),2/19/2021 11:00:46 AM
(-0.4861447000, 1.1870750000, 0.4998664000),(-0.0312286700, -0.2056778000, 0.0095636930, 0.9780746000),2/19/2021 11:00:46 AM
(-0.4864410000, 1.1867250000, 0.5003043000),(-0.0315003400, -0.2054781000, 0.0094843800, 0.9781086000),2/19/2021 11:00:46 AM
(-0.4864341000, 1.1869050000, 0.5003455000),(-0.0307580600, -0.2055144000, 0.0096052800, 0.9781235000),2/19/2021 11:00:46 AM
(-0.4860641000, 1.1867190000, 0.5000939000),(-0.0295257700, -0.2053175000, 0.0097378880, 0.9782015000),2/19/2021 11:00:46 AM
(-0.4863127000, 1.1863630000, 0.5002514000),(-0.0291819300, -0.2053122000, 0.0095683700, 0.9782146000),2/19/2021 11:00:46 AM
(-0.4860506000, 1.1866570000, 0.5001186000),(-0.0297297000, -0.2055415000, 0.0093972720, 0.9781516000),2/19/2021 11:00:46 AM
(-0.4861600000, 1.1865040000, 0.5001622000),(-0.0297579500, -0.2057607000, 0.0092221890, 0.9781063000),2/19/2021 11:00:46 AM
(-0.4858846000, 1.1864890000, 0.5007845000),(-0.0298179100, -0.2053027000, 0.0096192760, 0.9781969000),2/19/2021 11:00:46 AM
(-0.4858520000, 1.1866230000, 0.5005695000),(-0.0298828900, -0.2042605000, 0.0090129820, 0.9784189000),2/19/2021 11:00:46 AM
(-0.4855593000, 1.1868260000, 0.5006899000),(-0.0300974300, -0.2025771000, 0.0085377970, 0.9787664000),2/19/2021 11:00:46 AM
(-0.4852950000, 1.1867890000, 0.5011865000),(-0.0298169600, -0.2014310000, 0.0083310580, 0.9790134000),2/19/2021 11:00:46 AM
(-0.4853265000, 1.1866750000, 0.5011272000),(-0.0296011100, -0.2010632000, 0.0080019220, 0.9790983000),2/19/2021 11:00:46 AM
(-0.4852239000, 1.1869900000, 0.5009582000),(-0.0296019600, -0.2021091000, 0.0068990240, 0.9788913000),2/19/2021 11:00:47 AM
(-0.4854578000, 1.1868630000, 0.5009668000),(-0.0297936000, -0.2021379000, 0.0075825710, 0.9788744000),2/19/2021 11:00:47 AM
(-0.4854588000, 1.1863830000, 0.5016104000),(-0.0293659600, -0.2016575000, 0.0076824680, 0.9789857000),2/19/2021 11:00:47 AM
(-0.4855607000, 1.1862580000, 0.5016617000),(-0.0289712500, -0.2013760000, 0.0084268910, 0.9790492000),2/19/2021 11:00:47 AM
(-0.4854630000, 1.1865840000, 0.5010034000),(-0.0292139400, -0.2008136000, 0.0081829070, 0.9791596000),2/19/2021 11:00:47 AM
(-0.4845401000, 1.1875540000, 0.5015743000),(-0.0308248400, -0.1940223000, 0.0081639360, 0.9804788000),2/19/2021 11:00:47 AM
(-0.4823709000, 1.1886910000, 0.5024223000),(-0.0320181400, -0.1814727000, 0.0094832770, 0.9828289000),2/19/2021 11:00:47 AM
(-0.4790942000, 1.1902720000, 0.5031455000),(-0.0336926600, -0.1644621000, 0.0144573400, 0.9857018000),2/19/2021 11:00:47 AM
(-0.4728995000, 1.1902050000, 0.5046344000),(-0.0396925800, -0.1232495000, 0.0199917600, 0.9913800000),2/19/2021 11:00:47 AM
(-0.4685623000, 1.1894740000, 0.5051042000),(-0.0436250800, -0.0956591800, 0.0201196200, 0.9942542000),2/19/2021 11:00:47 AM
(-0.4635740000, 1.1886330000, 0.5058947000),(-0.0467331000, -0.0667868000, 0.0213364000, 0.9964439000),2/19/2021 11:00:47 AM
(-0.4600578000, 1.1889680000, 0.5054498000),(-0.0477154900, -0.0451422700, 0.0209664500, 0.9976201000),2/19/2021 11:00:47 AM
(-0.4564917000, 1.1889650000, 0.5055127000),(-0.0471007800, -0.0234130300, 0.0192267300, 0.9984306000),2/19/2021 11:00:47 AM
(-0.4528050000, 1.1890960000, 0.5057060000),(-0.0469951300, -0.0017115100, 0.0174438200, 0.9987413000),2/19/2021 11:00:47 AM
(-0.4492423000, 1.1896700000, 0.5044899000),(-0.0462780800, 0.0203424000, 0.0146373600, 0.9986142000),2/19/2021 11:00:47 AM
(-0.4474997000, 1.1890540000, 0.5042318000),(-0.0458708700, 0.0330491000, 0.0121598100, 0.9983265000),2/19/2021 11:00:47 AM
(-0.4458927000, 1.1882410000, 0.5037268000),(-0.0472364800, 0.0416063500, 0.0113164600, 0.9979527000),2/19/2021 11:00:47 AM
(-0.4444132000, 1.1875620000, 0.5034664000),(-0.0496747500, 0.0492880700, 0.0094034670, 0.9975042000),2/19/2021 11:00:47 AM
(-0.4426590000, 1.1865970000, 0.5038720000),(-0.0533547800, 0.0603478200, 0.0074859210, 0.9967223000),2/19/2021 11:00:47 AM
(-0.4406305000, 1.1859950000, 0.5040677000),(-0.0562281300, 0.0728635900, 0.0040023970, 0.9957476000),2/19/2021 11:00:47 AM
(-0.4377953000, 1.1859280000, 0.5045671000),(-0.0596955500, 0.0876727200, 0.0038253230, 0.9943517000),2/19/2021 11:00:47 AM
(-0.4340777000, 1.1859610000, 0.5052421000),(-0.0609909900, 0.1055387000, 0.0030675590, 0.9925383000),2/19/2021 11:00:47 AM
(-0.4276046000, 1.1848590000, 0.5060630000),(-0.0638163700, 0.1343930000, -0.0005898302, 0.9888709000),2/19/2021 11:00:48 AM
(-0.4217888000, 1.1835100000, 0.5065885000),(-0.0654034700, 0.1565243000, -0.0065662760, 0.9854844000),2/19/2021 11:00:48 AM
(-0.4150122000, 1.1812410000, 0.5072381000),(-0.0634049800, 0.1818336000, -0.0128335600, 0.9811991000),2/19/2021 11:00:48 AM
(-0.4076384000, 1.1798340000, 0.5079663000),(-0.0622286900, 0.2073823000, -0.0175081200, 0.9761217000),2/19/2021 11:00:48 AM
(-0.3950874000, 1.1784440000, 0.5103406000),(-0.0593738400, 0.2400230000, -0.0241346300, 0.9686492000),2/19/2021 11:00:48 AM
(-0.3844658000, 1.1770080000, 0.5131936000),(-0.0543522300, 0.2613333000, -0.0327048200, 0.9631621000),2/19/2021 11:00:48 AM
(-0.3742263000, 1.1759120000, 0.5166550000),(-0.0492971800, 0.2740936000, -0.0435840300, 0.9594493000),2/19/2021 11:00:48 AM
(-0.3617779000, 1.1753110000, 0.5212275000),(-0.0448715400, 0.2836398000, -0.0518304300, 0.9564772000),2/19/2021 11:00:48 AM
(-0.3459623000, 1.1757950000, 0.5280440000),(-0.0368791200, 0.2916895000, -0.0573461000, 0.9540800000),2/19/2021 11:00:48 AM
(-0.3349556000, 1.1748570000, 0.5333350000),(-0.0275836600, 0.2958333000, -0.0590692400, 0.9530124000),2/19/2021 11:00:48 AM
(-0.3305285000, 1.1726140000, 0.5381064000),(-0.0149000700, 0.2955575000, -0.0671406400, 0.9528462000),2/19/2021 11:00:48 AM
(-0.3273687000, 1.1741430000, 0.5463046000),(-0.0210276800, 0.2943983000, -0.0736173500, 0.9526111000),2/19/2021 11:00:48 AM
(-0.3247189000, 1.1780600000, 0.5594798000),(-0.0404273500, 0.2934850000, -0.0705613900, 0.9524985000),2/19/2021 11:00:48 AM
(-0.3232484000, 1.1809290000, 0.5715815000),(-0.0492011000, 0.2926431000, -0.0671410300, 0.9525920000),2/19/2021 11:00:48 AM
(-0.3213455000, 1.1839490000, 0.5851061000),(-0.0515608700, 0.2888728000, -0.0571269000, 0.9542696000),2/19/2021 11:00:48 AM
(-0.3200032000, 1.1862730000, 0.6010310000),(-0.0532544600, 0.2799334000, -0.0464151100, 0.9574168000),2/19/2021 11:00:48 AM
(-0.3185602000, 1.1875460000, 0.6244260000),(-0.0497119600, 0.2563460000, -0.0299960300, 0.9648398000),2/19/2021 11:00:48 AM
(-0.3173404000, 1.1869060000, 0.6448318000),(-0.0496875200, 0.2358334000, -0.0268517000, 0.9701509000),2/19/2021 11:00:48 AM
(-0.3174438000, 1.1855340000, 0.6623650000),(-0.0509027000, 0.2186550000, -0.0309061000, 0.9739835000),2/19/2021 11:00:48 AM
(-0.3184718000, 1.1847770000, 0.6808410000),(-0.0518426300, 0.2012881000, -0.0343408100, 0.9775562000),2/19/2021 11:00:48 AM
(-0.3201109000, 1.1856360000, 0.7059587000),(-0.0497453800, 0.1734589000, -0.0199427100, 0.9833818000),2/19/2021 11:00:48 AM
(-0.3227570000, 1.1858240000, 0.7266055000),(-0.0500386500, 0.1432464000, -0.0052956280, 0.9884071000),2/19/2021 11:00:48 AM
(-0.3275738000, 1.1849500000, 0.7486047000),(-0.0494303300, 0.1108435000, -0.0038364800, 0.9926004000),2/19/2021 11:00:49 AM
(-0.3332537000, 1.1824650000, 0.7702892000),(-0.0456919600, 0.0752479600, -0.0008444983, 0.9961171000),2/19/2021 11:00:49 AM
(-0.3402382000, 1.1772630000, 0.7962101000),(-0.0370159300, 0.0313656000, -0.0001084530, 0.9988223000),2/19/2021 11:00:49 AM
(-0.3447494000, 1.1756470000, 0.8204718000),(-0.0358106300, -0.0061290940, 0.0047280970, 0.9993286000),2/19/2021 11:00:49 AM
(-0.3480795000, 1.1741430000, 0.8423153000),(-0.0404273900, -0.0375432700, 0.0092826940, 0.9984338000),2/19/2021 11:00:49 AM
(-0.3516398000, 1.1709550000, 0.8673378000),(-0.0371801400, -0.0720832300, 0.0073398010, 0.9966784000),2/19/2021 11:00:49 AM
